source,target
11111111111111111111111110111110111110011101111111101100011000000000000111000111111111011111111111111111111101111101110111111101111111111111111111111111111111111111110111111111111111111101111111111,11111111111111111111110110111110111110011101111111101100011000000000000111000111111101011111111111111111111101111101110111111101111111111111111111110111111111111111110111111111111111111101111111111
11111111111111111111111110111110111110011101111111101100011000000000000111000111111111011111111111111111111101111101110111111101111111111111111111111111111111111111110111111111111111111101111111111,11111111111111111111110110111110111110011101111111101100011000000000000111000111111111011111111111111111111101111101110111111101111111111111111011111111111111111111110111111111111111111101111111111
11111111111111111111111111010010111110011101111111101100011000000000000111100111111111111111111111111111111101111101111111111101111111111111111111111111111111111111110111111111111111111111111111111,11110111111111101110110110010010111110001101011101101000001000000000000111100111111011011111110111110011111101111101111111111101111111111111111011111111111111101111110111111111111110100111100111110
11111111111111111111111111010010111110011101111111101100011000000000000111100111111111111111111111111111111101111101111111111101111111111111111111111111111111111111110111111111111111111111111111111,11111111111111111111101111010010111110011101111111101100011000000000000111000111111111111111111111111111111101111101110111111101111111111111111111011111111111111111110111111111111111111101111111111
11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111111111111111111111111111111111111111111111110111111111111111111111111111111,11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111101111111111111111111111111111111111111111110111111111111111111111111111111
11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111111111111111111111111111111111111111111111110111111111111111111111111111111,11111111111111111111110110010010111110001101111101101100001000000000000111100111111101011111111111110011111101111101111111111101111111111111111011111111111111111111110111111111111111100111100111111
11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111111111111111111111111111111111111111111111110111111111111111111111111111111,11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111101111111111111111111111111111111111111111110111111111111111111111111111111
11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111111111111111111111111111111111111111111111110111111111111111111111111111111,11111111111111111111110110010010111110001111111101101110011000000000000111100111111111111111111111110111111101111101111111101111111111111111111111111111111111111111110111111111111111111111111111111
11110111111111111110111110010010111110001111011101101100001000000000000111100111111111011111111111110011111101111101111111111101111111111111111011111111111111101111110111111111111110100111100111110,11110111111111111110110110010010111110001111011101101100001000000000000111100111111011011111111111110011111101111101111111111101111111111111111011111111111111101111110111111111111110100111100111110
11110111111111111110111110010010111110001111011101101100001000000000000111100111111111011111111111110011111101111101111111111101111111111111111011111111111111101111110111111111111110100111100111110,11110111111111111110111110010010111110001101011101101100001000000000000111100111111111011111111111110011111101111101111111111101111111111111111011111111111111101111110111111111111110100111100111110
